tweet,class
"RT @pattonoswalt: Dear @IsiahWhitlockJr: Can you confirm that Donald Trump just ""Clay Davis'd"" this debate? #sheeeeeeeeeeeit #GOPDebate",1
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. ðŸ‡ºðŸ‡¸  #GOPDebate  #GOPDebates,1
"RT @AmyMek: Status ðŸ‘‰ Single 

I broke up with @FoxNews last night!   Goodbye @megynkelly, @BretBaier &amp; Chris Wallace.

#GOPDebate http://t.â€¦",1
RT @AstroKatie: Why be politically correct when you can be politically factually wrong about everything known to science? #GOPDebate,1
"RT @harikondabolu: Bobby Jindal said ""Immigration without assimilation is invasion."" OH MY GOD, THIS MAN HAS NEVER EATEN GULAB JAMUN. #GOPDâ€¦",1
RT @megynkelly: .@JohnKasich:  @realDonaldTrump is hitting a nerve in this country #GOPDebate,1
"RT @MattyIceAZ: Huckabee: ""We need to banish the Department of Education! We can't have voters being educated!!"" #GOPDebate",1
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates,1
RT @kingsthings: #GOPdebate included a show of hands like the 1st day of school. We're learning very little. 10 is too many &amp; I want cross-â€¦,1
RT @FrankConniff: Hard to say who won the #GOPDebate - Bernie or Hillary?,1
"RT @mashable: Last night's #GOPDebate, in GIFs http://t.co/b1ynNZMxZ8 http://t.co/FfFG3ENVPd",1
RT @benshapiro: Cruz looking great in this debate. #GOPDebate,1
"RT @JessicaValenti: ""I have gay friends."" #GOPDebate",1
"RT @JRehling: #GOPDebate Donald Trump says that he doesn't have time for political correctness. How does calling women ""fat pigs"" save him â€¦",1
"RT @PamelaGeller: In my considered opinion the winners tonight are Ted Cruz, Ben Carson, and Marco Rubio #GOPDebate",1
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",1
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",1
"RT @JRehling: #GOPDebate Donald Trump says that he doesn't have time for political correctness. How does calling women ""fat pigs"" save him â€¦",1
"RT @ThePatriot143: ðŸ˜‚ @AnnCoulter ""Jeb looks more like Caitlyn Jenner every day."" http://t.co/d41aAmLNBj #GOPDebate #GOPDebate2016 http://t.â€¦",1
"RT @DanScavino: 2015 #GOPDebate Winner?
Time has @realDonaldTrump leading with 42%. 
#Trump2016 #MakeAmericaGreatAgain ðŸ‡ºðŸ‡¸ http://t.co/dOckSâ€¦",1
RT @goldengateblond: Megyn Kelly better be careful with her tone or she'll be called the worst thing possible: a feminist. #GOPDebate,1
RT @Anomaly100: Breaking: Fox News announces the #GOPDebate winner in advance. It's a tie. http://t.co/UXaYwAYQJl,1
"RT @WayneDupreeShow: 2nit's Q&amp;A was a turkey shoot. Kelly and Wallace totally emptied their clips going after @realDonaldTrump 

Was Sad!

â€¦",1
"RT @LilaGraceRose: .@RealBenCarson talking about how race doesn't define us &amp; shouldn't separate us, our humanity unites us. #GOPDebate",1
RT @mikandynothem: â˜žRETWEETâ˜œ if you agree any of these #GOP candidates will be better than Clinton. #GOPDebate #FoxNews #tcot #pjnet http:/â€¦,1
"RT @GretchenCarlson: ""Hillary Clinton lied about #Benghazi. I can do this job &amp; I need your help"" @CarlyFiorina #GOPDebate @foxnewspoliticsâ€¦",1
RT @keithboykin: I wish Republicans would stop saying the military is too small. We spend more on defense than every other nation on the plâ€¦,1
RT @greta: .@KarlRove: I think @CarlyFiorina did great tonight - @GovernorPerry did great too -OTR #greta #GOPDebate @FoxNews,1
"RT @cmclymer: Yes, folks. You heard him right: if a woman is raped, she has to keep the baby. 

#GOPDebate",1
RT @Bipartisanism: Sounds like the #GOPDebate needs to be reminded that 12.8 million jobs were created over 64 straight months of growth htâ€¦,1
RT @AC360: #JebBush made â€œWâ€ look both eloquent &amp; brilliantâ€¦ He looked like oatmeal getting colder - @VanJones68 on #GOPDebate http://t.co/â€¦,1
RT @KurtSchlichter: Trump is actually right about the bankruptcy laws. Someone please kill me. #GOPDebate,1
RT @KyleKulinski: Right-wing economics CAUSED the mortgage crisis &amp; the great recession. And now those same ideas are being proposed as solâ€¦,1
RT @bannerite: #GOPDebate and the clear Winner is http://t.co/zO63efHNQH,1
"RT @ShannonBream: ""Russian and Chinese govts probably know more about Hillary's email than Congress does.""  - says @GovWalker #GOPdebate",1
"RT @catie__warren: ""Pack your swimsuit, Billy. Mama is taking you to the White House."" #GOPDebate http://t.co/6t2PWpyiX1",1
"RT @DLoesch: Cruz/Rubio, Walker, Rand, Carson. My order. #GOPdebate",1
RT @RWSurferGirl: We the American people pick the next President of United States not FOX News ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates,1
RT @larajakesFP: Jeb Bush says the key to defeating ISIS is voting down the #IranDeal? Iran is fighting ISIS. #GOPDebate,1
"RT @julsmarietells: Conveniently, no candidate received a word from God that as President they should look after the poor, sick, &amp; disenfraâ€¦",1
RT @JohnFugelsang: #GOPDebate - for people who were more mad at Obama saying 'we tortured some folks' than they were that we tortured some â€¦,1
RT @RWSurferGirl: We the American people pick the next President of United States not FOX News ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates,1
We the American people pick the next President of United States not FOX News ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates,1
RT @TUSK81: Democrats watching this #GOPDebate http://t.co/sZiCSLm7kM,1
"RT @Bipartisanism: When watching the #GOPDebate remember that ""Jose didn't take your job, Goldman Sachs did. http://t.co/ChHZB49T0W",1
"RT @edstetzer: If @RealBenCarson continues to talk about tithing, and it catches on, every pastor in America will vote for him. #GOPDebate",1
RT @BryanFuller: EAST COAST CANADIANS LOOKING FOR AN ALTERNATIVE TO THE U.S. #GOPDebate CAN WATCH #HANNIBAL INSTEAD,1
"RT @DavePBrown: Just saw some of #GOPDebate. So weird seeing people cheer a dude saying ""I won't let raped women have abortions."" Frickin' â€¦",1
RT @BrittanyFurlan: Pretty much the only thing I could focus on during the GOP primary debate... #GOPDebate http://t.co/ilWGGEYNQD,1
RT @OhNoSheTwitnt: Can't wait to see which Lannister they kill off in the next episode of #GOPDebate,1
RT @KyleKulinski: Hillary was just called 'the epitome of the secular progressive movement'. BAHAHAHAHAHAHA LOLOLOLOLOLOL LMAOOO #GOPDebate,1
RT @ConnieSchultz: Every candidate who wants to repeal Obamacare should have to answer: Which Americans lose their healthcare? Name your viâ€¦,1
RT @revsusanrussell: Favorite picture of #GOPDebate Night http://t.co/gGvr7FoB6w,1
RT @ChuckNellis: Ted Cruz might have only gotten 3 or 4 at bats but he hit the ball hard each try he got. He did EXCELLENT. #GOPDebate,1
"RT @sallykohn: Good night, America. I hope you sleep well.  

I myself will be having nightmares about our future if any of #GOPDebate candâ€¦",1
"RT @exjon: ""If Hillary's the candidate, which I doubt..."" Well played, Dr. Carson #GOPDebate",1
RT @LodiSilverado: Biggest Loser in Tonightâ€™s #GOPdebate : Foxnews,1
RT @RobGeorge: That Carly Fiorina is trending -- hours after HER debate -- above any of the men in just-completed #GOPdebate says she's on â€¦,1
RT @Ali_Davis: Tonight's #GOPDebate was an important reminder that these guys think of women as carrying cases for fetuses.,1
RT @FWD_us: #Immigration fact: Undocumented immigrants paid $10.6 billion in taxes in 2010. #GOPdebate #economy http://t.co/z1v2FVruBR,1
RT @maureenjohnson: These guys are trying to trump each other in crazy so hard by the end of the night we will have declared war on the mooâ€¦,1
"RT @AfricanaCarr: Today is the 50th anniversary of the #VotingRightsAct and not one question in tonight's #GOPDebate . Message received, loâ€¦",1
RT @feministabulous: My feelings about Trump after #GOPDebate: http://t.co/bKuz2OiamE,1
"RT @sallykohn: Didnâ€™t really gain anything from tonightâ€™s #GOPDebate except for AN EVEN GREATER MOTIVATION TO ELECT A DEMOCRAT IN 2016. 

Aâ€¦",1
"RT @maureenjohnson: George W. Bush sitting in the back of this debate, quietly completing his first sudoku. #GOPDebate",1
"RT @BettyBowers: Please tell anyone playing an ""OBAMACARE"" drinking game what happened after the first half of the #GOPDebate when they comâ€¦",1
RT @TheJimHughes: If we want to stop sending foreign aid to places that burn our flag can we start with Berkeley? #GOPDebate,1
RT @TacticalDissent: So Sally Kohn &amp; Debbie Wasserman Schultz both  praising Megyn Kelly tonight. That should tell you everything you need â€¦,1
"RT @Writeintrump: Hey Megan Kelly, ask Kelly Osbourne how attacking me this week worked out for her.  #GOPDebate",1
RT @MolonLabe1776us: How much did Hillary/ CNN/ and MSNBC pay you to moderate tonight? @megynkelly #GOPDebate @realDonaldTrump #TCOT http:/â€¦,1
RT @AC360: I think the biggest problem this country has is being totally politically correct - @realDonaldTrump in #GOPDebate http://t.co/Hâ€¦,1
RT @JebBush: Hillary Clinton and Barack Obama are wrong. We can grow this economy again. http://t.co/aViaq6Flkf #GOPDebate,1
RT @deray: I hadn't heard Jeb speak for an extended period of time until tonight. I thought that he would be a better speaker. He isn't. #Gâ€¦,1
RT @ScottWalker: What do you do when you have a surplus? Return it to the taxpayers. They know how best to spend it  #GOPdebate http://t.coâ€¦,1
"RT @pattonoswalt: Oh, VETO Corleone = Vito Corleone. I get it now. #GOPDebate",1
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. ðŸ‡ºðŸ‡¸ #GOPDebateâ€¦,1
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates,1
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. ðŸ‡ºðŸ‡¸ #GOPDebateâ€¦,1
"RT @daveweigel: The official debate line-up from L-R: Loser, Loser, Loser, Loser, Classy, Loser, Loser, Loser, Loser, Loser. #GOPDebate",1
"RT @BRios82: Yes, @JebBush Obama's dividing the country by creating jobs, ending wars, achieving diplomacy w/ Iran &amp; giving people Healthcaâ€¦",1
RT @kevantrich: @mtaibbi the pimp lobby is NOT happy #GOPDebate http://t.co/k8Gj8apqu7,1
"RT @Smethanie: If women abort their rape babies, the fetuses will come back as zombies that dig holes under the fence and let the Mexicans â€¦",1
"RT @lizzwinstead: Ben Carson, may be the only brain surgeon who has performed a lobotomy on himself. #GOPDebate",1
"RT @johnhawkinsrwn: Fox gets an ""F"" for their handling of this debate. 90% of what they've done is trying to get people to scream at each oâ€¦",1
RT @ShannonBream: Generations will look back and think we're barbarians for murdering millions of unborn babies - says @MarcoRubio #GOPdebaâ€¦,1
RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates ðŸ‡ºðŸ‡¸,1
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates ðŸ‡ºðŸ‡¸,1
RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates ðŸ‡ºðŸ‡¸,1
RT @Number10cat: I'm just glad there isn't a swimsuit round #GOPDebate http://t.co/tiTzlo93OF,1
"RT @WayneDupreeShow: From earlier tonight on FB from @MarkLevinShow

#GOPDebate http://t.co/ilnovJU2a9",1
RT @pattonoswalt: The whites of Jeb Bush's eyes are flesh-colored. #GOPDebate,1
RT @peddoc63: This is why @realDonaldTrump is polling so high! Got itðŸ‘‰ðŸ¾LIARSâœ”ï¸ @jimlibertarian @MaydnUSA #GOPDebate @CarmineZozzora http://â€¦,1
"RT @JohnKasich: It's called ""President of the United States"" for a reason.

#Kasich4Us

#GOPDebate https://t.co/pcdhnihp1Y",1
"RT @kayleighmcenany: Marco Rubio is so presidential. He's articulate, bright, and authentic #GOPDebate",1
"RT @412V70: Not mentioned in the #GOPdebate:
Voting rights
Climate change
Gun violence
Corrupt police
Student debt
Inequality
Money in Poliâ€¦",1
"RT @rachelheldevans: ""The purpose of the military is to kill people and break things."" - Seems like this would be really insulting to thoseâ€¦",1
"RT @KatiePavlich: ""There is no such thing as a politically correct war"" -Carson on enhanced interrogation #GOPDebate",1
"RT @Bipartisanism: Jeb Bush at the #GOPDebate:

""If you really want to find out how much damage one family can do to a country."" http://t.câ€¦",1
"RT @P0TUS: LADIES AND GENTLEMEN; 

BOYS AND GIRLS OF ALL AGES;

YOUR 2015 #GOPDebate !!! http://t.co/6r6olwtQtS",1
"RT @RickSantorum: ""I'm going to take a blowtorch to the I.R.S."" -@RickSantorum #GOPDebate",1
"RT @GayAtHomeDad: ""Old-fashioned"" = homophobic.  #GOPDebate",1
RT @megynkelly: .@marcorubio: We need to even out the tax code for small businesses so that we lower their tax rate to 25% #GOPDebate,1
RT @iDXR: The Republicans are telling on America tonight. #GOPDebate https://t.co/jGQAraeKU4,1
"RT @blowticious: Scott Walker keeps saying he turned Wisconsin around. That state is poor, poverty stricken and riddled with bullets. #GOPDâ€¦",1
"RT @LindaSuhler: Drudge Report has Trump running away with the debate at &gt;39%.
Cruz is #2, at almost 14%.
#GOPDebate",1
RT @samswey: Does respecting life include black lives taken by police??? #GOPDebate,1
RT @cenkuygur: War! War! War! In unison the GOP candidates chant on Iran (with a slight variance from Rand Paul). Take them at their word. â€¦,1
"RT @megynkelly: .@RandPaul I want to collect more records from terrorists, but less records from innocent Americans #GOPDebate",1
RT @DWStweets: There's no difference in the policies these candidates stand for. They're all singing from the same songbook. It's a bad sonâ€¦,1
RT @LeslieMac: But the murder of black ppl is just fine- just not unborn black babies? #GOPLogic #GOPDebate,1
RT @feministabulous: I grew up the poorest. Vote for me. #GOPDebate,1
RT @JohnFugelsang: The GOP candidates discussing illegal immigration are pure theater. Except theater creates jobs.  #gopdebate,1
"RT @GovMikeHuckabee: The #IRS is intrusive, invasive, unaccountable, &amp; out-of-control. It must be abolished, once-and-for-all. #GOPdebate hâ€¦",1
"RT @pattonoswalt: Ted Cruz = ""Chubby Damien Thorne"" #GOPDebate",1
"1st #GOPDebate--Encouraging to see several candidates express their faith in God and His Son, Jesus Christ. http://t.co/6ZjWBXBPse",1
RT @BONNIELYNN2015: #GOPDebate. My impression but i could be wrong http://t.co/uBw1sfgKzh,1
"RT @ChuckNellis: 2 names should be trending after #GOPDebate, #CarlyFiorina &amp; #TedCruz, the winners of round 1.",1
"RT @AlexSamuelsx5: So, there's 45 minutes left in the debate and I haven't heard anything about police brutality, mass incarceration, or raâ€¦",1
"RT @paulapoundstone: #GOPDebate  If humble beginnings are an important part of being a candidate, our country is becoming a goddamned candiâ€¦",1
